Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-April-2019,760.20,769.55,755.20,766.90,764.975343403980061641,315372,5254,241251804.00,69707,22.10,14.35,6.70
26-April-2019,761.30,765.00,746.55,760.20,751.968353376806370219,1525850,14309,1147390912.00,799532,52.40,18.45,-1.10
25-April-2019,755.70,758.70,737.60,740.85,748.639639670497165659,291955,5110,218569086.00,81669,27.97,21.10,-14.85
24-April-2019,755.00,755.10,738.50,752.60,747.648648018648018648,214500,3440,160370635.00,35125,16.38,16.60,-2.40
23-April-2019,758.05,759.35,749.30,753.10,754.328183782918434323,199888,3304,150781152.00,49173,24.60,10.05,-4.95
22-April-2019,770.25,770.25,751.20,755.40,756.886980442923852235,216290,4639,163707085.00,77710,35.93,19.05,-14.85
18-April-2019,777.35,779.00,769.00,771.20,773.487568165148342244,188146,2714,145528592.00,44634,23.72,10.00,-6.15
16-April-2019,766.00,775.40,765.15,770.65,771.243545729465293425,254289,6273,196118750.00,58457,22.99,10.25,4.65
15-April-2019,764.15,769.95,761.00,763.20,767.562751146276969873,490501,2595,376490297.00,393057,80.13,8.95,-0.95
12-April-2019,750.10,765.45,750.10,764.15,756.322634009518702363,1075987,3456,813793322.00,34545,3.21,15.35,14.05
11-April-2019,760.10,760.65,747.05,752.05,753.422545052094978312,178904,3609,134790307.00,36123,20.19,13.60,-8.05
10-April-2019,761.50,767.80,758.65,761.75,763.129471815357301375,225300,3752,171933070.00,51459,22.84,9.15,0.25
9-April-2019,754.05,766.05,750.60,763.55,756.966945961907574191,216736,6221,164061988.00,70925,32.72,15.45,9.50
8-April-2019,764.95,767.40,749.05,754.30,756.194256793686189632,182964,2979,138356326.00,29339,16.04,18.35,-10.65
5-April-2019,765.80,769.00,756.05,761.95,760.789614116585644426,625137,4003,475597737.00,434288,69.47,12.95,-3.85
4-April-2019,765.00,771.95,760.00,762.15,765.330090042802172142,259099,4956,198296261.00,50409,19.46,11.95,-2.85
3-April-2019,771.80,772.95,758.55,761.40,765.525081234768480909,216656,3574,165855602.00,49095,22.66,14.40,-10.40
2-April-2019,771.00,774.65,761.30,767.45,765.715649101456097497,348397,3439,266773035.00,133187,38.23,13.35,-3.55
1-April-2019,779.95,783.55,760.65,765.10,773.660136864650263804,306288,4985,236962816.00,52654,17.19,22.90,-14.85
29-March-2019,778.95,780.95,768.15,776.10,774.080833470743664713,248647,3630,192472877.00,43192,17.37,12.80,-2.85
28-March-2019,762.15,788.55,757.50,780.20,769.443583131733018743,501818,6429,386120640.00,78598,15.66,31.05,18.05
27-March-2019,762.00,769.85,756.00,760.15,763.741180825617911710,491656,5870,375497934.00,108416,22.05,13.85,-1.85
26-March-2019,749.60,761.70,742.00,757.20,749.010013069565733974,336660,3467,252161711.00,91649,27.22,19.70,7.60
25-March-2019,753.85,754.20,741.00,743.85,744.289455924271620505,675678,4481,502900011.00,438562,64.91,13.20,-10.00
22-March-2019,763.20,765.75,752.45,757.35,762.312529613147103704,2602307,12542,1983771232.00,2002706,76.96,13.30,-5.85
20-March-2019,761.10,766.70,754.00,755.55,759.693060753707663572,421357,4763,320101989.00,115634,27.44,12.70,-5.55
19-March-2019,754.10,763.20,749.00,761.00,753.870321457370458406,1044182,8218,787177820.00,473570,45.35,14.20,6.90
18-March-2019,738.65,756.00,738.65,751.95,744.859823285786852848,1348505,11442,1004447196.00,617765,45.81,17.35,13.30
15-March-2019,743.45,748.50,732.50,735.70,742.501298639303747068,460867,9001,342194346.00,170573,37.01,16.00,-7.75
14-March-2019,743.95,749.55,737.50,740.45,742.505610556330200347,558679,5629,414822292.00,189918,33.99,12.05,-3.50
13-March-2019,747.00,750.90,736.00,738.45,741.688078450112989817,1134173,15483,841202593.00,549415,48.44,14.90,-8.55
12-March-2019,739.35,749.15,737.85,742.25,743.740196218585216620,489658,4731,364178337.00,173237,35.38,11.30,2.90
11-March-2019,731.60,744.90,731.00,734.15,738.702351234829182842,852871,10131,630017813.00,346896,40.67,13.90,2.55
8-March-2019,731.20,736.35,728.75,732.35,732.955287789392951906,581519,6209,426227426.00,209551,36.04,7.60,1.15
7-March-2019,722.00,738.40,719.75,732.20,730.780824831504731184,540668,7783,395109807.00,97572,18.05,18.65,10.20
6-March-2019,734.00,735.00,713.65,719.50,720.254041056240815781,538968,5266,388193880.00,201251,37.34,21.35,-14.50
5-March-2019,704.60,734.20,701.05,732.10,719.181021324775899062,639444,10008,459875989.00,222662,34.82,33.15,27.50
1-March-2019,713.95,715.00,700.00,703.10,706.177254581180926638,449884,5613,317697848.00,130059,28.91,15.00,-10.85
28-February-2019,721.00,722.35,706.80,709.35,711.039679509019525345,437329,10287,310958272.00,131085,29.97,15.55,-11.65
27-February-2019,715.60,727.40,713.45,717.85,719.953783586866224516,587432,7220,422923891.00,65694,11.18,13.95,2.25
26-February-2019,695.00,714.50,690.50,710.10,702.909778502590579018,602761,5890,423686601.00,260051,43.14,24.00,15.10
25-February-2019,703.05,706.50,696.50,704.00,701.672646873025900189,245365,2678,172165909.00,40996,16.71,10.00,0.95
22-February-2019,696.30,704.95,691.40,703.05,699.194995752297779657,286037,3937,199995639.00,48633,17.00,13.55,6.75
21-February-2019,702.00,706.70,695.35,696.90,699.845967048100611645,340557,5064,238337443.00,63188,18.55,11.35,-5.10
20-February-2019,698.55,702.70,694.95,700.90,699.329441135850919566,320042,7494,223814793.00,95240,29.76,7.75,2.35
19-February-2019,694.95,705.05,688.65,693.20,699.317298014709948570,361660,6008,252915094.00,61891,17.11,16.40,-1.75
18-February-2019,687.00,697.50,681.20,692.60,689.475754688265110308,302244,7681,208389910.00,95411,31.57,16.30,5.60
15-February-2019,699.60,706.95,681.80,686.55,688.842881952275700302,443380,13010,305419157.00,90702,20.46,25.15,-13.05
14-February-2019,704.05,706.45,693.00,694.75,697.877429115535977046,434263,5371,303062346.00,63994,14.74,13.45,-9.30
13-February-2019,700.40,707.55,695.10,697.25,702.621471463837623784,354042,4730,248757511.00,96216,27.18,12.45,-3.15
12-February-2019,700.75,713.00,698.50,705.85,706.324124622343305216,572610,6971,404448257.00,93179,16.27,14.50,5.10
11-February-2019,720.85,720.90,706.00,710.35,710.748655422693331940,344718,3764,245007855.00,77369,22.44,14.90,-10.50
8-February-2019,725.65,732.20,715.90,718.25,721.096509268146865600,1030357,6305,742986836.00,156098,15.15,16.30,-7.40
7-February-2019,727.75,733.50,723.60,729.35,729.264364230726040899,400735,6365,292241755.00,83243,20.77,9.90,1.60
6-February-2019,729.30,734.35,715.95,723.90,725.241266793348220079,600982,8562,435856947.00,73107,12.16,18.40,-5.40
5-February-2019,722.45,731.05,719.00,727.80,726.869301445750574246,518070,7264,376569179.00,95573,18.45,12.05,5.35
4-February-2019,713.40,723.50,707.40,719.20,716.184678802658937971,439574,7887,314816164.00,109373,24.88,16.10,5.80
1-February-2019,721.00,725.80,705.55,716.40,720.877582762118464328,3253300,10860,2345231040.00,2540682,78.10,20.25,-4.60
31-January-2019,698.70,726.00,689.00,722.95,711.044078553373517402,1285750,18745,914224924.00,188598,14.67,37.00,24.25
30-January-2019,687.90,703.00,684.00,690.90,692.555175923926607459,1783015,22963,1234836267.00,267525,15.00,19.00,3.00
29-January-2019,659.35,671.00,650.00,660.80,656.051606911439971150,1214566,5312,796817976.00,73587,6.06,21.00,1.45
28-January-2019,668.00,674.15,650.25,655.95,658.029094657426090007,455960,4640,300034946.00,119133,26.13,23.90,-12.05
25-January-2019,665.80,676.00,665.35,667.75,670.239992226972405752,365366,5120,244882905.00,92683,25.37,10.65,1.95
24-January-2019,661.40,665.60,655.10,663.95,660.386816038182541336,211196,2975,139471054.00,50821,24.06,10.50,2.55
23-January-2019,660.00,666.95,659.00,661.40,663.659954021537279905,190089,3125,126154457.00,29242,15.38,7.95,1.40
22-January-2019,659.40,664.00,632.00,661.80,658.210166149885377201,1081373,3104,711770702.00,72137,6.67,32.00,2.40
21-January-2019,661.90,664.45,656.75,660.25,660.891810546438085941,196692,4853,129992132.00,61239,31.13,7.70,-1.65
18-January-2019,675.70,675.80,661.65,664.30,666.762066975249261552,353444,3940,235663052.00,89951,25.45,14.15,-11.40
17-January-2019,668.60,678.90,665.90,676.30,671.903315865123982287,603191,7751,405286033.00,128180,21.25,13.00,7.70
16-January-2019,660.25,670.40,660.25,663.65,665.614675061641423036,499664,6233,332583691.00,102062,20.43,10.15,3.40
15-January-2019,661.25,664.25,655.50,660.10,660.641237012977129445,328501,4935,217021307.00,63895,19.45,8.75,-1.15
14-January-2019,666.50,666.50,652.90,659.40,657.586552212535408817,290888,4325,191284037.00,49249,16.93,13.60,-7.10
11-January-2019,665.00,669.60,658.20,666.50,663.556583741038928841,621159,6594,412174144.00,209652,33.75,11.40,1.50
10-January-2019,667.20,670.00,655.50,663.00,661.460912636004207379,591342,6953,391149619.00,92552,15.65,14.50,-4.20
9-January-2019,652.95,672.00,652.70,670.05,663.534390137514635322,1219652,13616,809281046.00,358090,29.36,19.30,17.10
8-January-2019,635.50,653.90,630.70,650.90,641.465133365861127647,875149,8577,561377570.00,245593,28.06,23.20,15.40
7-January-2019,625.90,640.20,624.00,637.45,636.216399568332327059,1472429,7995,936783477.00,916842,62.27,16.20,11.55
4-January-2019,610.00,624.70,609.85,619.85,618.285479103766089305,471975,5090,291815289.00,40437,8.57,14.85,9.85
3-January-2019,621.00,622.85,604.65,607.95,611.034558609705277367,749654,7997,458064501.00,323600,43.17,18.20,-13.05
2-January-2019,624.70,628.30,617.10,618.90,622.976293200397498865,733587,6711,457007310.00,249872,34.06,11.20,-5.80
1-January-2019,621.20,629.85,621.20,627.50,626.717309088493349593,421478,4562,264147558.00,111968,26.57,8.65,6.30
31-December-2018,629.10,631.80,618.75,619.80,622.968804961021415400,328642,3839,204733714.00,117247,35.68,13.05,-9.30
28-December-2018,622.95,628.10,620.50,625.25,624.750384182651409127,291528,3445,182132230.00,88786,30.46,7.60,2.30
27-December-2018,627.00,627.00,615.50,617.50,620.484389149875481095,282688,4074,175403491.00,53374,18.88,11.50,-9.50
26-December-2018,613.00,622.95,603.55,616.85,616.007631161607067312,921878,5234,567883883.00,494278,53.62,19.40,3.85
24-December-2018,625.00,627.00,613.40,614.80,619.050646752130722810,311866,3182,193060849.00,47599,15.26,13.60,-10.20
21-December-2018,633.00,637.80,617.15,621.10,626.423994110422185062,540616,5200,338654834.00,141848,26.24,20.65,-11.90
20-December-2018,638.00,646.45,629.40,633.00,633.550461478125415411,1361603,9447,862644209.00,702418,51.59,17.05,-5.00
19-December-2018,623.00,649.85,619.75,639.45,638.064040162944315267,1378385,14807,879497902.00,426784,30.96,30.10,16.45
18-December-2018,619.30,621.75,613.90,619.75,618.792333179033107659,438539,3334,271364571.00,210853,48.08,7.85,0.45
17-December-2018,623.00,625.00,616.35,617.25,618.630268945758812361,320771,3290,198438650.00,82059,25.58,8.65,-5.75
14-December-2018,618.00,621.30,610.95,618.70,615.442377768141741028,394353,4146,242701548.00,106831,27.09,10.35,0.70
13-December-2018,625.00,625.40,615.95,618.15,618.908180112467274880,728034,4441,450586198.00,407074,55.91,9.45,-6.85
12-December-2018,604.25,622.00,602.95,619.35,610.047342620104532111,1787776,5741,1090627998.00,192248,10.75,19.05,15.10
11-December-2018,581.80,615.95,580.00,604.25,602.031606706849061139,690518,8145,415713661.00,88078,12.76,35.95,22.45
10-December-2018,598.05,601.00,585.50,590.00,593.012649821155897671,573684,4814,340201869.00,194010,33.82,15.50,-8.05
7-December-2018,601.30,608.50,592.70,603.25,602.616440725049073084,543577,5411,327568437.00,112648,20.72,15.80,1.95
6-December-2018,613.90,613.90,598.00,600.35,605.522265443011315408,626756,6031,379514713.00,318442,50.81,15.90,-13.55
5-December-2018,621.50,623.45,612.75,614.55,618.696019884783927123,3451081,4036,2135170079.00,279248,8.09,10.70,-6.95
4-December-2018,624.75,627.00,618.85,622.65,621.260353936198870378,449177,3070,279055862.00,261143,58.14,8.15,-2.10
3-December-2018,630.60,632.60,622.00,624.80,625.333665349115909425,380504,2878,237941961.00,160683,42.23,10.60,-5.80
30-November-2018,632.00,634.90,623.75,625.75,626.717687599650259733,622176,4781,389928704.00,341079,54.82,11.15,-6.25
29-November-2018,631.10,637.70,622.00,630.35,629.020180198874637091,539737,5966,339505465.00,136855,25.36,15.70,-0.75
28-November-2018,627.20,631.10,622.65,627.65,628.262713287034907786,869720,5166,546412647.00,440048,50.60,8.45,0.45
27-November-2018,630.00,638.20,622.55,625.20,628.302366134643287939,686436,6336,431289363.00,143968,20.97,15.65,-4.80
26-November-2018,616.25,634.40,616.25,630.80,624.137265296620519907,2091949,8162,1305663328.00,1492382,71.34,18.15,14.55
22-November-2018,626.30,629.00,611.60,614.30,620.737045378497335975,777020,7525,482325099.00,327612,42.16,17.40,-12.00
21-November-2018,612.00,628.50,610.05,626.35,621.676465084264527161,464905,5406,289020497.00,57678,12.41,18.45,14.35
20-November-2018,616.00,619.65,609.20,612.85,613.898415916822317072,563228,4217,345764777.00,216111,38.37,10.45,-3.15
19-November-2018,620.00,620.00,608.80,615.15,613.332881195447560146,798429,6271,489702759.00,283450,35.50,11.20,-4.85
16-November-2018,625.65,636.70,615.00,618.30,624.466752451754346394,886712,12857,553722163.00,241685,27.26,21.70,-7.35
15-November-2018,612.75,632.65,611.25,625.65,624.951671862756325054,777187,10007,485704315.00,126431,16.27,21.40,12.90
14-November-2018,623.30,623.30,609.05,612.75,614.151263050833385225,481770,6724,295879654.00,76430,15.86,14.25,-10.55
13-November-2018,609.80,620.55,604.00,618.60,613.555715447990146289,573997,6908,352179140.00,150898,26.29,16.55,8.80
12-November-2018,612.60,618.45,603.10,606.20,610.858337656486777976,585992,7022,357958099.00,128741,21.97,15.35,-6.40
9-November-2018,611.40,623.20,601.00,612.60,614.125607156568091375,1018477,13954,625472806.00,223933,21.99,22.20,1.20
7-November-2018,615.00,616.00,604.80,607.10,609.210377699822240400,127138,2060,77453789.00,47998,37.75,11.20,-7.90
6-November-2018,632.00,632.00,600.10,607.60,613.229478568130189665,1182398,11798,725081309.00,356995,30.19,31.90,-24.40
5-November-2018,627.00,632.90,617.00,624.30,625.207053207804739660,1536861,17490,960856337.00,271831,17.69,15.90,-2.70
2-November-2018,613.00,617.55,604.80,609.95,611.309843202635113700,740765,9094,452836936.00,125379,16.93,12.75,-3.05
1-November-2018,580.30,607.30,580.30,602.35,592.535785079485934074,2132956,12803,1263852758.00,1199023,56.21,27.00,22.05
31-October-2018,565.20,584.70,558.20,581.90,573.614426690188414446,1219864,10876,699731589.00,345221,28.30,26.50,16.70
30-October-2018,565.00,571.10,558.75,562.60,564.691943343431880272,483898,5706,273253302.00,123280,25.48,12.35,-2.40
29-October-2018,541.80,576.10,538.90,565.90,561.096173583631453013,8387012,15115,4705920341.00,7329280,87.39,37.20,24.10
26-October-2018,562.10,564.00,534.15,537.35,546.606996549234694308,591463,8429,323297814.00,172467,29.16,29.85,-24.75
25-October-2018,558.70,564.15,552.25,560.00,556.970646459430073019,1138602,8781,634167892.00,547820,48.11,11.90,1.30
24-October-2018,572.50,575.35,557.00,563.40,564.553198582180540479,971915,9454,548697722.00,373102,38.39,18.35,-9.10
23-October-2018,558.40,571.10,554.00,563.05,562.944207290039937244,552617,5586,311092539.00,220506,39.90,17.10,4.65
22-October-2018,569.00,572.25,558.65,561.10,565.543047951698242131,1545451,10000,874019069.00,811199,52.49,13.60,-7.90
19-October-2018,574.60,576.25,555.00,562.20,564.686534472831704322,576628,5446,325614067.00,180647,31.33,21.25,-12.40
17-October-2018,594.00,598.60,567.25,574.60,579.048415226311006673,435772,5827,252333086.00,53779,12.34,31.35,-19.40
16-October-2018,577.00,593.65,570.65,588.80,586.801903906459906765,509899,6726,299209704.00,95731,18.77,23.00,11.80
15-October-2018,586.00,590.00,569.80,575.85,574.732324465055731836,344148,5724,197792980.00,32099,9.33,20.20,-10.15
12-October-2018,588.50,602.30,581.60,584.65,588.515235751703372790,488883,5614,287715094.00,69659,14.25,20.70,-3.85
11-October-2018,565.60,585.50,551.00,580.80,573.786267459299279041,553430,8769,317550534.00,77739,14.05,34.50,15.20
10-October-2018,556.45,591.80,553.35,589.35,575.747108934720186820,839310,11193,483230306.00,263700,31.42,38.45,32.90
9-October-2018,560.35,564.00,549.00,552.75,556.786089342916946028,416127,5434,231693725.00,94076,22.61,15.00,-7.60
8-October-2018,568.00,580.00,546.55,556.50,560.545336029164942739,512396,8379,287221188.00,111197,21.70,33.45,-11.50
5-October-2018,586.95,590.50,564.25,568.45,578.085185179285660810,627797,7886,362920145.00,96725,15.41,26.25,-18.50
4-October-2018,567.00,590.00,553.95,586.10,576.478480916030534351,655000,9088,377593405.00,44341,6.77,36.05,19.10
3-October-2018,599.45,599.45,568.10,570.70,579.662103456581198952,793009,8757,459677265.00,248168,31.29,31.35,-28.75
1-October-2018,613.80,617.00,572.30,593.95,592.154970881111220202,774068,10227,458368214.00,92316,11.93,44.70,-19.85
28-September-2018,600.90,618.00,593.85,612.35,604.905685059466898160,499942,7963,302417758.00,55778,11.16,24.15,11.45
27-September-2018,618.25,619.00,590.35,598.70,605.537982869946970205,580617,7950,351585647.00,118579,20.42,28.65,-19.55
26-September-2018,621.45,623.95,612.05,615.90,618.127419143287456863,442202,5879,273337181.00,50569,11.44,11.90,-5.55
25-September-2018,599.60,620.00,590.45,615.25,611.138419727849784554,1101671,12296,673273474.00,369440,33.53,29.55,15.65
24-September-2018,600.00,605.75,588.50,597.55,597.595057933144492508,683115,10280,408226148.00,145293,21.27,17.25,-2.45
21-September-2018,619.60,634.00,548.30,599.40,612.806745621704686961,1547463,19396,948295765.00,180633,11.67,85.70,-20.20
19-September-2018,613.40,622.05,602.10,609.20,611.437755743479653197,505878,7830,309312909.00,32736,6.47,19.95,-4.20
18-September-2018,624.45,655.00,606.00,608.45,618.766694930814729540,484713,7352,299924261.00,53393,11.02,49.00,-16.00
17-September-2018,637.00,637.00,622.25,626.05,626.518511883667405298,513562,6426,321756100.00,139332,27.13,14.75,-10.95
14-September-2018,640.05,643.25,632.20,636.25,636.194066306766028283,514216,6516,327141168.00,55987,10.89,11.05,-3.80
12-September-2018,655.30,661.90,630.00,635.55,639.049642580709443572,822983,10158,525926992.00,54072,6.57,31.90,-19.75
11-September-2018,653.05,665.00,647.85,650.50,657.275891972670512116,883295,11853,580568509.00,118396,13.40,17.15,-2.55
10-September-2018,645.00,676.90,643.30,651.55,661.054174794222883378,1745092,22226,1153600352.00,295224,16.92,33.60,6.55
7-September-2018,639.05,648.00,632.35,645.15,642.477541386964777620,897384,6211,576549066.00,485998,54.16,15.65,6.10
6-September-2018,642.40,643.70,625.60,639.05,634.124410323371696318,502394,7041,318580299.00,78426,15.61,18.10,-3.35
5-September-2018,643.00,646.30,631.55,637.40,638.785860013601269451,449958,5577,287426808.00,81371,18.08,14.75,-5.60
4-September-2018,637.00,644.00,622.65,640.50,632.683302915816765468,679981,7477,430212625.00,156400,23.00,21.35,3.50
3-September-2018,650.50,653.05,629.35,631.75,638.631763994382771097,390228,4900,249211996.00,88891,22.78,23.70,-18.75
31-August-2018,651.00,653.85,642.00,649.20,647.948911505261786598,560361,6418,363085300.00,188095,33.57,11.85,-1.80
30-August-2018,660.10,671.00,643.60,649.55,650.433089597728020503,461976,5546,300484477.00,60497,13.10,27.40,-10.55
29-August-2018,658.65,667.70,653.30,656.55,662.954868057115620739,841311,9597,557751223.00,283732,33.72,14.40,-2.10
28-August-2018,651.10,662.80,642.80,660.60,652.497317133730888523,475238,6144,310091520.00,73430,15.45,20.00,9.50
27-August-2018,640.15,651.30,640.15,650.05,648.560850057545676881,444864,5832,288521374.00,90292,20.30,11.15,9.90
24-August-2018,637.50,642.75,634.00,639.60,638.365463388053438222,638644,7376,407688273.00,100803,15.78,8.75,2.10
23-August-2018,643.00,643.50,629.05,631.80,635.885789197360010278,630457,7904,400898647.00,96037,15.23,14.45,-11.20
21-August-2018,625.00,638.85,617.70,636.20,627.673900778819903031,462623,5799,290376383.00,71789,15.52,21.15,11.20
20-August-2018,634.90,634.90,622.50,624.20,625.848000928685531432,396259,3848,247997903.00,135690,34.24,12.40,-10.70
17-August-2018,631.00,634.80,620.95,627.10,626.711266675859721802,681674,7852,427212776.00,84770,12.44,13.85,-3.90
16-August-2018,614.95,634.50,611.10,623.85,627.480693692941215507,873989,8025,548411224.00,326258,37.33,23.40,8.90
14-August-2018,607.95,621.15,605.00,618.30,617.395784083839785615,417940,6256,258034394.00,114762,27.46,16.15,10.35
13-August-2018,613.90,616.00,603.20,605.30,609.325515356350810576,244394,2981,148915500.00,52697,21.56,12.80,-8.60
10-August-2018,621.00,623.20,612.15,615.65,616.700137195434817959,633403,6965,390619717.00,186518,29.45,11.05,-5.35
9-August-2018,596.00,622.95,595.00,619.45,612.765921784700566067,928335,10588,568852052.00,137807,14.84,27.95,23.45
8-August-2018,595.75,598.70,586.80,596.40,593.556661539870881889,414814,4618,246215613.00,42812,10.32,11.90,0.65
7-August-2018,596.50,606.60,583.60,592.05,594.796338527184077309,911655,9750,542249056.00,102534,11.25,23.00,-4.45
6-August-2018,574.60,603.90,574.60,596.50,592.264247082967968993,1175767,11962,696364757.00,238003,20.24,29.30,21.90
3-August-2018,547.80,578.25,546.00,574.35,565.372228422928917689,960464,10554,543019672.00,240563,25.05,32.25,26.55
2-August-2018,546.50,550.90,539.40,546.10,544.911935914010518549,295478,3629,161009489.00,44135,14.94,11.50,-0.40
1-August-2018,552.45,555.55,538.65,544.90,544.770616107294258541,440881,5167,240179014.00,68841,15.61,16.90,-7.55
31-July-2018,582.00,584.95,548.00,550.10,563.613281730724346161,942588,10758,531255116.00,163393,17.33,36.95,-31.90
30-July-2018,555.00,570.00,551.10,568.45,562.377425932164323327,564010,6402,317186492.00,73509,13.03,18.90,13.45
27-July-2018,545.00,555.00,538.00,553.65,550.710733407928684378,540695,5180,297766540.00,140214,25.93,17.00,8.65
26-July-2018,537.00,543.90,527.00,541.65,534.480422889709793398,547093,4140,292410498.00,234043,42.78,16.90,4.65
25-July-2018,547.00,547.50,529.45,531.85,539.429076064546279242,145508,2937,78491246.00,33966,23.34,18.05,-15.15
24-July-2018,542.95,549.00,538.45,546.00,543.471119292192565801,216217,3070,117507695.00,23552,10.89,10.55,3.05
23-July-2018,534.50,544.95,531.05,540.80,538.887848366438208749,209083,2566,112672288.00,40849,19.54,13.90,6.30
20-July-2018,527.60,536.45,524.95,534.45,532.507367440317032858,156703,2045,83445502.00,25149,16.05,11.50,6.85
19-July-2018,528.00,536.90,518.85,527.30,529.707390588748537547,201716,2706,106850456.00,15760,7.81,18.05,-0.70
18-July-2018,542.35,542.80,515.85,524.20,525.891793595570332278,557333,2779,293096851.00,379393,68.07,26.95,-18.15
17-July-2018,523.00,540.00,519.80,538.05,530.360141204268006825,213308,2504,113130061.00,22509,10.55,20.20,15.05
16-July-2018,524.00,529.75,518.55,523.10,523.793050964475501066,191192,2594,100145041.00,48056,25.13,11.20,-0.90
13-July-2018,540.00,540.80,520.50,523.90,527.392760568770852573,240378,2826,126773617.00,31313,13.03,20.30,-16.10
12-July-2018,539.45,545.00,535.25,537.25,540.984059119329102305,254942,3777,137919558.00,32767,12.85,9.75,-2.20
11-July-2018,533.40,541.75,531.00,536.60,537.419356285746327240,267510,5407,143765052.00,41187,15.40,10.75,3.20
10-July-2018,530.00,534.90,522.10,532.55,531.332675957360466382,404132,4770,214728537.00,117714,29.13,12.80,2.55
9-July-2018,514.20,528.50,514.20,523.65,524.693211629772564664,322861,3725,169402975.00,77209,23.91,14.30,9.45
6-July-2018,510.05,516.50,510.05,514.25,514.422514797944121014,82106,1268,42237175.00,13090,15.94,6.45,4.20
5-July-2018,515.55,517.50,509.40,510.90,512.320181486967328940,117474,1476,60184301.00,16076,13.68,8.10,-4.65
4-July-2018,512.00,515.95,507.95,514.30,512.247821404092822872,173621,1753,88936979.00,37706,21.72,8.00,2.30
3-July-2018,512.60,520.00,509.70,512.00,515.600750408124611041,332619,3283,171498606.00,64598,19.42,10.30,-0.60
2-July-2018,511.00,514.95,503.50,512.60,508.523707316327972532,261839,2263,133151339.00,49472,18.89,11.45,1.60
29-June-2018,506.35,514.30,499.05,510.40,506.658284608621874484,260477,3181,131972830.00,25134,9.65,15.25,4.05
28-June-2018,510.00,514.60,500.45,504.95,508.404696208957174233,198969,2698,101156774.00,47938,24.09,14.15,-5.05
27-June-2018,516.60,516.60,502.05,507.60,507.944616487201493527,226042,2826,114816817.00,24279,10.74,14.55,-9.00
26-June-2018,520.00,520.00,511.95,514.05,515.067190032414910858,197440,2366,101694866.00,39166,19.84,8.05,-5.95
25-June-2018,524.65,524.65,513.00,515.15,518.830855675531416123,277278,2648,143860382.00,90611,32.68,11.65,-9.50
22-June-2018,515.45,526.00,510.55,524.65,518.961274073249471223,215592,2520,111883899.00,29463,13.67,15.45,9.20
21-June-2018,523.95,523.95,511.80,513.25,515.841387408071372783,190773,2217,98408609.00,29004,15.20,12.15,-10.70
20-June-2018,521.90,527.20,517.50,519.15,522.243052844440740269,227971,2942,119056271.00,40666,17.84,9.70,-2.75
19-June-2018,525.00,525.00,514.40,516.75,518.346651933701657458,203625,2882,105548337.00,30427,14.94,10.60,-8.25
18-June-2018,529.00,531.10,521.00,522.05,524.203538662680707432,266937,2671,139929320.00,86060,32.24,10.10,-6.95
15-June-2018,528.70,534.65,516.35,528.00,524.874066663413205797,450802,5876,236614279.00,71043,15.76,18.30,-0.70
14-June-2018,543.45,543.45,530.20,531.75,533.126630703950098384,373535,3248,199141456.00,140998,37.75,13.25,-11.70
13-June-2018,538.25,551.85,537.15,539.75,544.532546015657237840,860305,9296,468464072.00,442018,51.38,14.70,1.50
12-June-2018,541.00,546.55,535.75,536.80,538.417626076833527357,536875,2389,289062963.00,352089,65.58,10.80,-4.20
11-June-2018,539.95,544.80,531.05,540.10,538.153072725010221677,843795,3186,454090872.00,564402,66.89,13.75,0.15
8-June-2018,542.00,542.00,535.30,536.45,537.724579129516658845,136384,1333,73337029.00,28938,21.22,6.70,-5.55
7-June-2018,533.00,549.90,532.50,542.15,545.523511970988170342,1163939,4979,634956091.00,739482,63.53,17.40,9.15
6-June-2018,530.00,533.65,525.30,530.20,529.636884176858468788,3186548,3698,1687713354.00,2906193,91.20,8.35,0.20
5-June-2018,536.00,536.55,523.70,529.80,530.101743806172773779,206617,1626,109528032.00,65975,31.93,12.85,-6.20
4-June-2018,540.00,542.00,531.55,536.05,535.124357203320897888,362673,2533,194075156.00,120140,33.13,10.45,-3.95
1-June-2018,545.00,545.00,532.75,537.15,538.651808960569254149,169766,1903,91444763.00,28800,16.96,12.25,-7.85
31-May-2018,543.00,551.60,532.45,543.30,539.638760277433282807,435420,3254,234969509.00,120301,27.63,19.15,0.30
30-May-2018,545.00,545.00,535.35,539.90,540.727540234729241062,265753,2540,143699966.00,82672,31.11,9.65,-5.10
29-May-2018,546.50,549.70,542.65,545.90,546.596495227449884546,135986,1757,74329471.00,15874,11.67,7.05,-0.60
28-May-2018,542.25,547.75,541.50,546.45,545.146147488064347661,243179,2331,132568095.00,56649,23.30,6.25,4.20
25-May-2018,535.00,544.50,532.50,538.45,536.744956817752001512,126904,1649,68115082.00,17770,14.00,12.00,3.45
24-May-2018,521.40,537.00,521.40,534.45,529.260759931221526953,225652,3063,119428749.00,37389,16.57,15.60,13.05
23-May-2018,522.00,528.30,519.45,520.35,523.203455004181169726,139913,1884,73202965.00,15645,11.18,8.85,-1.65
22-May-2018,528.90,533.15,521.45,523.30,527.169157948942233759,141761,2033,74732027.00,19047,13.44,11.70,-5.60
